DATETIME,DATE,PERIOD,PRICE_SP,PRICE_PT
2025-10-23 02:15:00,2025-10-23,10,0.16,0.16
2025-10-23 02:30:00,2025-10-23,11,0.05,0.05
2025-10-23 02:45:00,2025-10-23,12,0.01,0.01
2025-10-23 03:00:00,2025-10-23,13,0.0,0.0
2025-10-23 03:15:00,2025-10-23,14,0.0,0.0
2025-10-23 03:30:00,2025-10-23,15,0.0,0.0
2025-10-23 03:45:00,2025-10-23,16,0.0,0.0
2025-10-23 04:00:00,2025-10-23,17,0.0,0.0
2025-10-23 04:15:00,2025-10-23,18,0.0,0.0
2025-10-23 04:30:00,2025-10-23,19,0.0,0.0
2025-10-23 04:45:00,2025-10-23,20,0.0,0.0
2025-10-23 05:00:00,2025-10-23,21,0.0,0.0
2025-10-23 05:15:00,2025-10-23,22,0.0,0.0
2025-10-23 05:30:00,2025-10-23,23,0.0,0.0
2025-10-23 05:45:00,2025-10-23,24,0.01,0.01
2025-10-23 06:00:00,2025-10-23,25,0.16,0.16
2025-10-23 06:15:00,2025-10-23,26,0.79,0.79
2025-10-23 06:30:00,2025-10-23,27,3.52,3.52
2025-10-23 06:45:00,2025-10-23,28,6.0,6.0
2025-10-23 07:00:00,2025-10-23,29,6.0,6.0
2025-10-23 07:15:00,2025-10-23,30,14.0,14.0
2025-10-23 07:30:00,2025-10-23,31,20.46,20.46
2025-10-23 07:45:00,2025-10-23,32,25.5,25.5
2025-10-23 08:00:00,2025-10-23,33,21.25,21.25
2025-10-23 08:15:00,2025-10-23,34,25.1,25.1
2025-10-23 08:30:00,2025-10-23,35,25.1,25.1
2025-10-23 08:45:00,2025-10-23,36,22.5,22.5
2025-10-23 09:00:00,2025-10-23,37,25.33,25.33
2025-10-23 09:15:00,2025-10-23,38,15.01,15.01
2025-10-23 09:30:00,2025-10-23,39,10.01,10.01
2025-10-23 09:45:00,2025-10-23,40,4.97,4.97
2025-10-23 10:00:00,2025-10-23,41,5.0,10.01
2025-10-23 10:15:00,2025-10-23,42,0.74,10.01
2025-10-23 10:30:00,2025-10-23,43,0.05,10.01
2025-10-23 10:45:00,2025-10-23,44,0.0,10.01
2025-10-23 11:00:00,2025-10-23,45,0.65,5.76
2025-10-23 11:15:00,2025-10-23,46,0.05,4.31
2025-10-23 11:30:00,2025-10-23,47,0.0,4.31
2025-10-23 11:45:00,2025-10-23,48,0.0,4.31
2025-10-23 12:00:00,2025-10-23,49,0.0,4.31
2025-10-23 12:15:00,2025-10-23,50,0.0,4.31
2025-10-23 12:30:00,2025-10-23,51,0.0,4.31
2025-10-23 12:45:00,2025-10-23,52,0.0,4.31
2025-10-23 13:00:00,2025-10-23,53,0.0,4.31
2025-10-23 13:15:00,2025-10-23,54,0.0,3.8
2025-10-23 13:30:00,2025-10-23,55,0.0,0.01
2025-10-23 13:45:00,2025-10-23,56,0.0,0.01
2025-10-23 14:00:00,2025-10-23,57,0.0,0.01
2025-10-23 14:15:00,2025-10-23,58,0.0,0.01
2025-10-23 14:30:00,2025-10-23,59,-0.01,0.01
2025-10-23 14:45:00,2025-10-23,60,-0.01,0.01
2025-10-23 15:00:00,2025-10-23,61,-0.01,3.8
2025-10-23 15:15:00,2025-10-23,62,-0.01,4.31
2025-10-23 15:30:00,2025-10-23,63,-0.01,4.31
2025-10-23 15:45:00,2025-10-23,64,-0.01,4.31
2025-10-23 16:00:00,2025-10-23,65,0.0,4.31
2025-10-23 16:15:00,2025-10-23,66,-0.01,5.0
2025-10-23 16:30:00,2025-10-23,67,0.0,5.79
2025-10-23 16:45:00,2025-10-23,68,0.0,6.0
2025-10-23 17:00:00,2025-10-23,69,0.0,4.31
2025-10-23 17:15:00,2025-10-23,70,0.09,5.76
2025-10-23 17:30:00,2025-10-23,71,3.52,10.01
2025-10-23 17:45:00,2025-10-23,72,3.6,10.01
2025-10-23 18:00:00,2025-10-23,73,2.4,4.31
2025-10-23 18:15:00,2025-10-23,74,10.01,10.01
2025-10-23 18:30:00,2025-10-23,75,28.46,28.46
2025-10-23 18:45:00,2025-10-23,76,35.02,35.02
2025-10-23 19:00:00,2025-10-23,77,54.14,54.14
2025-10-23 19:15:00,2025-10-23,78,61.28,61.28
2025-10-23 19:30:00,2025-10-23,79,70.0,70.0
2025-10-23 19:45:00,2025-10-23,80,91.62,91.62
2025-10-23 20:00:00,2025-10-23,81,102.09,102.09
2025-10-23 20:15:00,2025-10-23,82,111.45,111.45
2025-10-23 20:30:00,2025-10-23,83,118.32,118.32
2025-10-23 20:45:00,2025-10-23,84,120.0,120.0
2025-10-23 21:00:00,2025-10-23,85,120.0,120.0
2025-10-23 21:15:00,2025-10-23,86,120.0,120.0
2025-10-23 21:30:00,2025-10-23,87,115.0,115.0
2025-10-23 21:45:00,2025-10-23,88,111.15,111.15
2025-10-23 22:00:00,2025-10-23,89,108.29,108.29
2025-10-23 22:15:00,2025-10-23,90,105.53,105.53
2025-10-23 22:30:00,2025-10-23,91,104.91,104.91
2025-10-23 22:45:00,2025-10-23,92,92.51,92.51
2025-10-23 23:00:00,2025-10-23,93,92.51,92.51
2025-10-23 23:15:00,2025-10-23,94,80.56,80.56
2025-10-23 23:30:00,2025-10-23,95,70.87,70.87
2025-10-23 23:45:00,2025-10-23,96,64.0,64.0
2025-10-24 00:00:00,2025-10-24,1,106.37,106.37
2025-10-24 00:15:00,2025-10-24,2,105.57,105.57
2025-10-24 00:30:00,2025-10-24,3,100.0,100.0
2025-10-24 00:45:00,2025-10-24,4,95.47,95.47
2025-10-24 01:00:00,2025-10-24,5,95.47,95.47
2025-10-24 01:15:00,2025-10-24,6,93.87,93.87
2025-10-24 01:30:00,2025-10-24,7,90.67,90.67
2025-10-24 01:45:00,2025-10-24,8,90.01,90.01
2025-10-24 02:00:00,2025-10-24,9,89.32,89.32
2025-10-24 02:15:00,2025-10-24,10,88.4,88.4
2025-10-24 02:30:00,2025-10-24,11,88.4,88.4
2025-10-24 02:45:00,2025-10-24,12,88.4,88.4
2025-10-24 03:00:00,2025-10-24,13,88.01,88.01
2025-10-24 03:15:00,2025-10-24,14,87.62,87.62
2025-10-24 03:30:00,2025-10-24,15,87.47,87.47
2025-10-24 03:45:00,2025-10-24,16,87.47,87.47
2025-10-24 04:00:00,2025-10-24,17,87.47,87.47
2025-10-24 04:15:00,2025-10-24,18,87.47,87.47
2025-10-24 04:30:00,2025-10-24,19,88.01,88.01
2025-10-24 04:45:00,2025-10-24,20,88.4,88.4
2025-10-24 05:00:00,2025-10-24,21,88.4,88.4
2025-10-24 05:15:00,2025-10-24,22,90.01,90.01
2025-10-24 05:30:00,2025-10-24,23,90.67,90.67
2025-10-24 05:45:00,2025-10-24,24,93.87,93.87
2025-10-24 06:00:00,2025-10-24,25,99.01,99.01
2025-10-24 06:15:00,2025-10-24,26,105.57,105.57
2025-10-24 06:30:00,2025-10-24,27,107.09,107.09
2025-10-24 06:45:00,2025-10-24,28,111.91,111.91
2025-10-24 07:00:00,2025-10-24,29,118.35,118.35
2025-10-24 07:15:00,2025-10-24,30,122.07,122.07
2025-10-24 07:30:00,2025-10-24,31,140.09,140.09
2025-10-24 07:45:00,2025-10-24,32,158.18,158.18
2025-10-24 08:00:00,2025-10-24,33,158.93,158.93
2025-10-24 08:15:00,2025-10-24,34,161.18,161.18
2025-10-24 08:30:00,2025-10-24,35,161.42,161.42
2025-10-24 08:45:00,2025-10-24,36,161.18,161.18
2025-10-24 09:00:00,2025-10-24,37,160.1,160.1
2025-10-24 09:15:00,2025-10-24,38,140.09,140.09
2025-10-24 09:30:00,2025-10-24,39,120.0,120.0
2025-10-24 09:45:00,2025-10-24,40,113.01,113.01
2025-10-24 10:00:00,2025-10-24,41,108.95,108.95
2025-10-24 10:15:00,2025-10-24,42,104.54,104.54
2025-10-24 10:30:00,2025-10-24,43,85.0,85.0
2025-10-24 10:45:00,2025-10-24,44,76.28,76.28
2025-10-24 11:00:00,2025-10-24,45,74.04,74.04
2025-10-24 11:15:00,2025-10-24,46,67.5,67.5
2025-10-24 11:30:00,2025-10-24,47,59.5,59.5
2025-10-24 11:45:00,2025-10-24,48,49.0,49.0
2025-10-24 12:00:00,2025-10-24,49,47.91,48.5
2025-10-24 12:15:00,2025-10-24,50,46.07,48.33
2025-10-24 12:30:00,2025-10-24,51,45.81,48.33
2025-10-24 12:45:00,2025-10-24,52,45.1,48.12
2025-10-24 13:00:00,2025-10-24,53,38.5,47.87
2025-10-24 13:15:00,2025-10-24,54,30.0,47.87
2025-10-24 13:30:00,2025-10-24,55,25.0,47.01
2025-10-24 13:45:00,2025-10-24,56,22.08,47.01
2025-10-24 14:00:00,2025-10-24,57,16.57,47.01
2025-10-24 14:15:00,2025-10-24,58,16.57,47.01
2025-10-24 14:30:00,2025-10-24,59,16.46,47.01
2025-10-24 14:45:00,2025-10-24,60,14.9,47.01
2025-10-24 15:00:00,2025-10-24,61,12.1,47.01
2025-10-24 15:15:00,2025-10-24,62,12.6,47.01
2025-10-24 15:30:00,2025-10-24,63,16.59,47.01
2025-10-24 15:45:00,2025-10-24,64,22.2,47.01
2025-10-24 16:00:00,2025-10-24,65,16.79,47.01
2025-10-24 16:15:00,2025-10-24,66,25.0,47.87
2025-10-24 16:30:00,2025-10-24,67,40.03,47.87
2025-10-24 16:45:00,2025-10-24,68,45.94,48.12
2025-10-24 17:00:00,2025-10-24,69,47.7,47.7
2025-10-24 17:15:00,2025-10-24,70,56.87,56.87
2025-10-24 17:30:00,2025-10-24,71,74.04,74.04
2025-10-24 17:45:00,2025-10-24,72,82.67,82.67
2025-10-24 18:00:00,2025-10-24,73,85.96,85.96
2025-10-24 18:15:00,2025-10-24,74,95.0,95.0
2025-10-24 18:30:00,2025-10-24,75,108.95,108.95
2025-10-24 18:45:00,2025-10-24,76,120.0,120.0
2025-10-24 19:00:00,2025-10-24,77,120.0,120.0
2025-10-24 19:15:00,2025-10-24,78,120.0,120.0
2025-10-24 19:30:00,2025-10-24,79,126.23,126.23
2025-10-24 19:45:00,2025-10-24,80,140.09,140.09
2025-10-24 20:00:00,2025-10-24,81,160.43,160.43
2025-10-24 20:15:00,2025-10-24,82,161.18,161.18
2025-10-24 20:30:00,2025-10-24,83,164.88,164.88
2025-10-24 20:45:00,2025-10-24,84,161.18,161.18
2025-10-24 21:00:00,2025-10-24,85,160.43,160.43
2025-10-24 21:15:00,2025-10-24,86,158.93,158.93
2025-10-24 21:30:00,2025-10-24,87,144.55,144.55
2025-10-24 21:45:00,2025-10-24,88,135.79,135.79
2025-10-24 22:00:00,2025-10-24,89,120.0,120.0
2025-10-24 22:15:00,2025-10-24,90,115.01,115.01
2025-10-24 22:30:00,2025-10-24,91,111.89,111.89
2025-10-24 22:45:00,2025-10-24,92,111.87,111.87
2025-10-24 23:00:00,2025-10-24,93,111.61,111.61
2025-10-24 23:15:00,2025-10-24,94,107.17,107.17
2025-10-24 23:30:00,2025-10-24,95,100.0,100.0
2025-10-24 23:45:00,2025-10-24,96,97.07,97.07
2025-10-25 00:00:00,2025-10-25,1,98.89,98.89
2025-10-25 00:15:00,2025-10-25,2,97.76,97.76
2025-10-25 00:30:00,2025-10-25,3,97.28,97.28
2025-10-25 00:45:00,2025-10-25,4,96.41,96.41
2025-10-25 01:00:00,2025-10-25,5,96.41,96.41
2025-10-25 01:15:00,2025-10-25,6,95.4,95.4
2025-10-25 01:30:00,2025-10-25,7,91.0,91.0
2025-10-25 01:45:00,2025-10-25,8,89.5,89.5
2025-10-25 02:00:00,2025-10-25,9,90.65,90.65
2025-10-25 02:15:00,2025-10-25,10,88.9,88.9
2025-10-25 02:30:00,2025-10-25,11,86.44,86.44
2025-10-25 02:45:00,2025-10-25,12,84.86,84.86
2025-10-25 03:00:00,2025-10-25,13,84.86,84.86
2025-10-25 03:15:00,2025-10-25,14,84.86,84.86
2025-10-25 03:30:00,2025-10-25,15,84.86,84.86
2025-10-25 03:45:00,2025-10-25,16,83.28,83.28
2025-10-25 04:00:00,2025-10-25,17,95.4,95.4
2025-10-25 04:15:00,2025-10-25,18,95.4,95.4
2025-10-25 04:30:00,2025-10-25,19,95.4,95.4
2025-10-25 04:45:00,2025-10-25,20,95.4,95.4
2025-10-25 05:00:00,2025-10-25,21,96.05,96.05
2025-10-25 05:15:00,2025-10-25,22,96.05,96.05
2025-10-25 05:30:00,2025-10-25,23,96.41,96.41
2025-10-25 05:45:00,2025-10-25,24,97.04,97.04
2025-10-25 06:00:00,2025-10-25,25,97.28,97.28
2025-10-25 06:15:00,2025-10-25,26,97.52,97.52
2025-10-25 06:30:00,2025-10-25,27,98.0,98.0
2025-10-25 06:45:00,2025-10-25,28,105.25,105.25
2025-10-25 07:00:00,2025-10-25,29,105.35,105.35
2025-10-25 07:15:00,2025-10-25,30,107.44,107.44
2025-10-25 07:30:00,2025-10-25,31,108.91,108.91
2025-10-25 07:45:00,2025-10-25,32,110.87,110.87
2025-10-25 08:00:00,2025-10-25,33,114.11,114.11
2025-10-25 08:15:00,2025-10-25,34,116.91,116.91
2025-10-25 08:30:00,2025-10-25,35,119.31,119.31
2025-10-25 08:45:00,2025-10-25,36,119.31,119.31
2025-10-25 09:00:00,2025-10-25,37,114.11,114.11
2025-10-25 09:15:00,2025-10-25,38,110.0,110.0
2025-10-25 09:30:00,2025-10-25,39,98.0,98.0
2025-10-25 09:45:00,2025-10-25,40,95.4,95.4
2025-10-25 10:00:00,2025-10-25,41,96.8,96.8
2025-10-25 10:15:00,2025-10-25,42,95.4,95.4
2025-10-25 10:30:00,2025-10-25,43,79.0,79.0
2025-10-25 10:45:00,2025-10-25,44,66.81,66.81
2025-10-25 11:00:00,2025-10-25,45,66.68,66.68
2025-10-25 11:15:00,2025-10-25,46,61.12,61.12
2025-10-25 11:30:00,2025-10-25,47,53.1,53.1
2025-10-25 11:45:00,2025-10-25,48,46.27,46.27
2025-10-25 12:00:00,2025-10-25,49,43.76,43.76
2025-10-25 12:15:00,2025-10-25,50,35.0,35.0
2025-10-25 12:30:00,2025-10-25,51,34.07,34.07
2025-10-25 12:45:00,2025-10-25,52,30.0,30.0
2025-10-25 13:00:00,2025-10-25,53,30.35,30.35
2025-10-25 13:15:00,2025-10-25,54,30.0,30.0
2025-10-25 13:30:00,2025-10-25,55,29.5,29.5
2025-10-25 13:45:00,2025-10-25,56,26.0,26.0
2025-10-25 14:00:00,2025-10-25,57,24.0,25.02
2025-10-25 14:15:00,2025-10-25,58,22.2,25.02
2025-10-25 14:30:00,2025-10-25,59,22.08,25.02
2025-10-25 14:45:00,2025-10-25,60,16.79,25.02
2025-10-25 15:00:00,2025-10-25,61,16.68,25.02
2025-10-25 15:15:00,2025-10-25,62,16.46,25.02
2025-10-25 15:30:00,2025-10-25,63,16.46,25.02
2025-10-25 15:45:00,2025-10-25,64,16.46,25.02
2025-10-25 16:00:00,2025-10-25,65,16.57,25.02
2025-10-25 16:15:00,2025-10-25,66,16.68,25.02
2025-10-25 16:30:00,2025-10-25,67,16.79,25.02
2025-10-25 16:45:00,2025-10-25,68,22.2,25.02
2025-10-25 17:00:00,2025-10-25,69,26.35,26.35
2025-10-25 17:15:00,2025-10-25,70,40.0,40.0
2025-10-25 17:30:00,2025-10-25,71,55.5,55.5
2025-10-25 17:45:00,2025-10-25,72,66.32,66.32
2025-10-25 18:00:00,2025-10-25,73,67.07,67.07
2025-10-25 18:15:00,2025-10-25,74,83.28,83.28
2025-10-25 18:30:00,2025-10-25,75,97.04,97.04
2025-10-25 18:45:00,2025-10-25,76,106.95,106.95
2025-10-25 19:00:00,2025-10-25,77,107.44,107.44
2025-10-25 19:15:00,2025-10-25,78,110.88,110.88
2025-10-25 19:30:00,2025-10-25,79,114.85,114.85
2025-10-25 19:45:00,2025-10-25,80,119.31,119.31
2025-10-25 20:00:00,2025-10-25,81,119.31,119.31
2025-10-25 20:15:00,2025-10-25,82,127.66,127.66
2025-10-25 20:30:00,2025-10-25,83,131.32,131.32
2025-10-25 20:45:00,2025-10-25,84,127.66,127.66
2025-10-25 21:00:00,2025-10-25,85,119.31,119.31
2025-10-25 21:15:00,2025-10-25,86,117.46,117.46
2025-10-25 21:30:00,2025-10-25,87,111.96,111.96
2025-10-25 21:45:00,2025-10-25,88,107.44,107.44
2025-10-25 22:00:00,2025-10-25,89,110.0,110.0
2025-10-25 22:15:00,2025-10-25,90,106.95,106.95
2025-10-25 22:30:00,2025-10-25,91,105.35,105.35
2025-10-25 22:45:00,2025-10-25,92,104.55,104.55
2025-10-25 23:00:00,2025-10-25,93,105.17,105.17
2025-10-25 23:15:00,2025-10-25,94,100.0,100.0
2025-10-25 23:30:00,2025-10-25,95,97.52,97.52
2025-10-25 23:45:00,2025-10-25,96,96.41,96.41
2025-10-26 00:00:00,2025-10-26,1,105.19,105.19
2025-10-26 00:15:00,2025-10-26,2,96.69,96.69
2025-10-26 00:30:00,2025-10-26,3,94.4,94.4
2025-10-26 00:45:00,2025-10-26,4,93.68,93.68
2025-10-26 01:00:00,2025-10-26,5,90.29,90.29
2025-10-26 01:15:00,2025-10-26,6,88.4,88.4
2025-10-26 01:30:00,2025-10-26,7,86.44,86.44
2025-10-26 01:45:00,2025-10-26,8,84.86,84.86
2025-10-26 02:00:00,2025-10-26,9,70.0,70.0
2025-10-26 02:15:00,2025-10-26,10,61.33,61.33
2025-10-26 02:30:00,2025-10-26,11,61.12,61.12
2025-10-26 02:45:00,2025-10-26,12,60.0,60.0
2025-10-26 03:00:00,2025-10-26,13,58.07,58.07
2025-10-26 03:15:00,2025-10-26,14,57.81,57.81
2025-10-26 03:30:00,2025-10-26,15,57.42,57.42
2025-10-26 03:45:00,2025-10-26,16,56.1,56.1
2025-10-26 04:00:00,2025-10-26,17,60.1,60.1
2025-10-26 04:15:00,2025-10-26,18,58.2,58.2
2025-10-26 04:30:00,2025-10-26,19,57.94,57.94
2025-10-26 04:45:00,2025-10-26,20,57.94,57.94
2025-10-26 05:00:00,2025-10-26,21,57.81,57.81
2025-10-26 05:15:00,2025-10-26,22,57.68,57.68
2025-10-26 05:30:00,2025-10-26,23,57.42,57.42
2025-10-26 05:45:00,2025-10-26,24,57.42,57.42
2025-10-26 06:00:00,2025-10-26,25,57.42,57.42
2025-10-26 06:15:00,2025-10-26,26,57.42,57.42
2025-10-26 06:30:00,2025-10-26,27,52.69,52.69
2025-10-26 06:45:00,2025-10-26,28,57.42,57.42
2025-10-26 07:00:00,2025-10-26,29,57.68,57.68
2025-10-26 07:15:00,2025-10-26,30,57.68,57.68
2025-10-26 07:30:00,2025-10-26,31,46.7,46.7
2025-10-26 07:45:00,2025-10-26,32,46.0,46.0
2025-10-26 08:00:00,2025-10-26,33,45.0,45.0
2025-10-26 08:15:00,2025-10-26,34,43.1,43.1
2025-10-26 08:30:00,2025-10-26,35,42.0,42.0
2025-10-26 08:45:00,2025-10-26,36,42.0,42.0
2025-10-26 09:00:00,2025-10-26,37,40.0,40.0
2025-10-26 09:15:00,2025-10-26,38,36.0,36.0
2025-10-26 09:30:00,2025-10-26,39,35.02,35.02
2025-10-26 09:45:00,2025-10-26,40,35.01,35.01
2025-10-26 10:00:00,2025-10-26,41,22.2,22.2
2025-10-26 10:15:00,2025-10-26,42,16.05,16.05
2025-10-26 10:30:00,2025-10-26,43,11.86,11.86
2025-10-26 10:45:00,2025-10-26,44,8.93,8.93
2025-10-26 11:00:00,2025-10-26,45,9.98,9.98
2025-10-26 11:15:00,2025-10-26,46,6.29,6.29
2025-10-26 11:30:00,2025-10-26,47,3.52,3.52
2025-10-26 11:45:00,2025-10-26,48,1.23,1.23
2025-10-26 12:00:00,2025-10-26,49,3.52,3.52
2025-10-26 12:15:00,2025-10-26,50,2.8,2.8
2025-10-26 12:30:00,2025-10-26,51,1.71,1.71
2025-10-26 12:45:00,2025-10-26,52,0.99,0.99
2025-10-26 13:00:00,2025-10-26,53,1.93,1.93
2025-10-26 13:15:00,2025-10-26,54,1.58,1.58
2025-10-26 13:30:00,2025-10-26,55,1.59,1.59
2025-10-26 13:45:00,2025-10-26,56,1.58,1.58
2025-10-26 14:00:00,2025-10-26,57,1.44,1.44
2025-10-26 14:15:00,2025-10-26,58,1.72,1.72
2025-10-26 14:30:00,2025-10-26,59,3.0,3.0
2025-10-26 14:45:00,2025-10-26,60,3.52,3.52
2025-10-26 15:00:00,2025-10-26,61,3.52,3.52
2025-10-26 15:15:00,2025-10-26,62,4.81,4.81
2025-10-26 15:30:00,2025-10-26,63,5.38,5.38
2025-10-26 15:45:00,2025-10-26,64,6.2,6.2
2025-10-26 16:00:00,2025-10-26,65,4.09,4.09
2025-10-26 16:15:00,2025-10-26,66,6.53,6.53
2025-10-26 16:30:00,2025-10-26,67,9.86,9.86
2025-10-26 16:45:00,2025-10-26,68,14.0,14.0
2025-10-26 17:00:00,2025-10-26,69,8.71,8.71
2025-10-26 17:15:00,2025-10-26,70,14.81,14.81
2025-10-26 17:30:00,2025-10-26,71,20.0,20.0
2025-10-26 17:45:00,2025-10-26,72,35.01,35.01
2025-10-26 18:00:00,2025-10-26,73,30.0,30.0
2025-10-26 18:15:00,2025-10-26,74,35.02,35.02
2025-10-26 18:30:00,2025-10-26,75,58.07,58.07
2025-10-26 18:45:00,2025-10-26,76,69.68,69.68
2025-10-26 19:00:00,2025-10-26,77,75.0,75.0
2025-10-26 19:15:00,2025-10-26,78,83.28,83.28
2025-10-26 19:30:00,2025-10-26,79,85.35,85.35
2025-10-26 19:45:00,2025-10-26,80,88.23,88.23
2025-10-26 20:00:00,2025-10-26,81,93.49,93.49
2025-10-26 20:15:00,2025-10-26,82,94.4,94.4
2025-10-26 20:30:00,2025-10-26,83,95.09,95.09
2025-10-26 20:45:00,2025-10-26,84,102.69,102.69
2025-10-26 21:00:00,2025-10-26,85,105.19,105.19
2025-10-26 21:15:00,2025-10-26,86,105.43,105.43
2025-10-26 21:30:00,2025-10-26,87,105.43,105.43
2025-10-26 21:45:00,2025-10-26,88,105.43,105.43
2025-10-26 22:00:00,2025-10-26,89,104.35,104.35
2025-10-26 22:15:00,2025-10-26,90,97.17,97.17
2025-10-26 22:30:00,2025-10-26,91,95.09,95.09
2025-10-26 22:45:00,2025-10-26,92,94.64,94.64
2025-10-26 23:00:00,2025-10-26,93,93.92,93.92
2025-10-26 23:15:00,2025-10-26,94,93.49,93.49
2025-10-26 23:30:00,2025-10-26,95,93.2,93.2
2025-10-26 23:45:00,2025-10-26,96,89.41,89.41
2025-10-27 00:00:00,2025-10-27,1,90.92,90.92
2025-10-27 00:15:00,2025-10-27,2,87.87,87.87
2025-10-27 00:30:00,2025-10-27,3,85.0,85.0
2025-10-27 00:45:00,2025-10-27,4,84.21,84.21
2025-10-27 01:00:00,2025-10-27,5,77.5,77.5
2025-10-27 01:15:00,2025-10-27,6,77.5,77.5
2025-10-27 01:30:00,2025-10-27,7,77.33,77.33
2025-10-27 01:45:00,2025-10-27,8,77.33,77.33
2025-10-27 02:00:00,2025-10-27,9,76.87,76.87
2025-10-27 02:15:00,2025-10-27,10,76.87,76.87
2025-10-27 02:30:00,2025-10-27,11,76.87,76.87
2025-10-27 02:45:00,2025-10-27,12,77.12,77.12
2025-10-27 03:00:00,2025-10-27,13,77.12,77.12
2025-10-27 03:15:00,2025-10-27,14,77.12,77.12
2025-10-27 03:30:00,2025-10-27,15,77.12,77.12
2025-10-27 03:45:00,2025-10-27,16,77.12,77.12
2025-10-27 04:00:00,2025-10-27,17,77.33,77.33
2025-10-27 04:15:00,2025-10-27,18,77.5,77.5
2025-10-27 04:30:00,2025-10-27,19,80.0,80.0
2025-10-27 04:45:00,2025-10-27,20,83.57,83.57
2025-10-27 05:00:00,2025-10-27,21,100.88,100.88
2025-10-27 05:15:00,2025-10-27,22,101.33,101.33
2025-10-27 05:30:00,2025-10-27,23,105.44,105.44
2025-10-27 05:45:00,2025-10-27,24,106.35,106.35
2025-10-27 06:00:00,2025-10-27,25,107.15,107.15
2025-10-27 06:15:00,2025-10-27,26,108.56,108.56
2025-10-27 06:30:00,2025-10-27,27,111.87,111.87
2025-10-27 06:45:00,2025-10-27,28,114.39,114.39
2025-10-27 07:00:00,2025-10-27,29,136.57,136.57
2025-10-27 07:15:00,2025-10-27,30,155.34,155.34
2025-10-27 07:30:00,2025-10-27,31,158.93,158.93
2025-10-27 07:45:00,2025-10-27,32,159.86,159.86
2025-10-27 08:00:00,2025-10-27,33,150.01,150.01
2025-10-27 08:15:00,2025-10-27,34,127.73,127.73
2025-10-27 08:30:00,2025-10-27,35,111.96,111.96
2025-10-27 08:45:00,2025-10-27,36,106.64,106.64
2025-10-27 09:00:00,2025-10-27,37,105.92,105.92
2025-10-27 09:15:00,2025-10-27,38,95.02,95.02
2025-10-27 09:30:00,2025-10-27,39,74.81,74.81
2025-10-27 09:45:00,2025-10-27,40,65.0,65.0
2025-10-27 10:00:00,2025-10-27,41,70.0,70.0
2025-10-27 10:15:00,2025-10-27,42,55.0,55.0
2025-10-27 10:30:00,2025-10-27,43,42.0,42.0
2025-10-27 10:45:00,2025-10-27,44,37.01,37.01
2025-10-27 11:00:00,2025-10-27,45,32.48,32.48
2025-10-27 11:15:00,2025-10-27,46,27.02,27.02
2025-10-27 11:30:00,2025-10-27,47,23.58,23.58
2025-10-27 11:45:00,2025-10-27,48,22.2,22.2
2025-10-27 12:00:00,2025-10-27,49,40.0,40.0
2025-10-27 12:15:00,2025-10-27,50,28.0,28.0
2025-10-27 12:30:00,2025-10-27,51,27.06,27.06
2025-10-27 12:45:00,2025-10-27,52,24.02,24.02
2025-10-27 13:00:00,2025-10-27,53,23.0,23.0
2025-10-27 13:15:00,2025-10-27,54,22.05,22.05
2025-10-27 13:30:00,2025-10-27,55,21.02,21.02
2025-10-27 13:45:00,2025-10-27,56,21.02,21.02
2025-10-27 14:00:00,2025-10-27,57,20.0,20.0
2025-10-27 14:15:00,2025-10-27,58,18.02,18.02
2025-10-27 14:30:00,2025-10-27,59,20.0,20.0
2025-10-27 14:45:00,2025-10-27,60,22.08,22.08
2025-10-27 15:00:00,2025-10-27,61,24.07,24.07
2025-10-27 15:15:00,2025-10-27,62,38.35,38.35
2025-10-27 15:30:00,2025-10-27,63,47.91,47.91
2025-10-27 15:45:00,2025-10-27,64,60.88,60.88
2025-10-27 16:00:00,2025-10-27,65,41.7,41.7
2025-10-27 16:15:00,2025-10-27,66,68.23,68.23
2025-10-27 16:30:00,2025-10-27,67,76.87,76.87
2025-10-27 16:45:00,2025-10-27,68,96.25,96.25
2025-10-27 17:00:00,2025-10-27,69,105.92,105.92
2025-10-27 17:15:00,2025-10-27,70,108.75,108.75
2025-10-27 17:30:00,2025-10-27,71,120.0,120.0
2025-10-27 17:45:00,2025-10-27,72,129.87,129.87
2025-10-27 18:00:00,2025-10-27,73,127.0,127.0
2025-10-27 18:15:00,2025-10-27,74,136.57,136.57
2025-10-27 18:30:00,2025-10-27,75,139.99,139.99
2025-10-27 18:45:00,2025-10-27,76,150.43,150.43
2025-10-27 19:00:00,2025-10-27,77,138.08,138.08
2025-10-27 19:15:00,2025-10-27,78,138.83,138.83
2025-10-27 19:30:00,2025-10-27,79,150.0,150.0
2025-10-27 19:45:00,2025-10-27,80,154.13,154.13
2025-10-27 20:00:00,2025-10-27,81,153.24,153.24
2025-10-27 20:15:00,2025-10-27,82,158.93,158.93
2025-10-27 20:30:00,2025-10-27,83,158.93,158.93
2025-10-27 20:45:00,2025-10-27,84,157.43,157.43
2025-10-27 21:00:00,2025-10-27,85,150.01,150.01
2025-10-27 21:15:00,2025-10-27,86,144.0,144.0
2025-10-27 21:30:00,2025-10-27,87,131.79,131.79
2025-10-27 21:45:00,2025-10-27,88,125.0,125.0
2025-10-27 22:00:00,2025-10-27,89,120.55,120.55
2025-10-27 22:15:00,2025-10-27,90,115.0,115.0
