TRADE_DATE,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,Spot,ZONE
2023-10-16,75.83,,,,,,,,,,,,,,,,,61.57,,,,,,,,,,,,,,,,,56.97,,,,,,,,,,,,,,,,,49.64,47.81,,,,,,,138.05,PT
2023-10-17,75.83,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,57.37,,,,,,,,,,,,,,,,,49.65,47.82,,,,,,,107.8,PT
2023-10-18,75.83,,,,,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,57.37,,,,,,,,,,,,,,,,,49.65,47.82,,,,,,,60.88,PT
2023-10-19,76.23,,,,,,,,,,,,,,,,,62.32,,,,,,,,,,,,,,,,,57.67,,,,,,,,,,,,,,,,,49.77,47.93,,,,,,,67.81,PT
2023-10-20,76.25,,,,,,,,,,,,,,,,,62.32,,,,,,,,,,,,,,,,,57.67,,,,,,,,,,,,,,,,,49.77,47.93,,,,,,,23.12,PT
2023-10-23,76.25,,,,,,,,,,,,,,,,,62.32,,,,,,,,,,,,,,,,,57.67,,,,,,,,,,,,,,,,,49.77,47.93,,,,,,,124.12,PT
2023-10-24,76.0,,,,,,,,,,,,,,,,,62.32,,,,,,,,,,,,,,,,,57.67,,,,,,,,,,,,,,,,,49.77,47.93,,,,,,,104.18,PT
2023-10-25,76.0,,,,,,,,,,,,,,,,,62.32,,,,,,,,,,,,,,,,,57.67,,,,,,,,,,,,,,,,,49.77,47.93,,,,,,,68.71,PT
2023-10-26,76.0,,,,,,,,,,,,,,,,,62.32,,,,,,,,,,,,,,,,,57.67,,,,,,,,,,,,,,,,,49.77,47.93,,,,,,,51.77,PT
2023-10-27,76.0,,,,,,,,,,,,,,,,,62.32,,,,,,,,,,,,,,,,,57.67,,,,,,,,,,,,,,,,,49.77,47.93,,,,,,,27.21,PT
2023-10-30,75.25,,,,,,,,,,,,,,,,,62.69,,,,,,,,,,,,,,,,,58.01,,,,,,,,,,,,,,,,,49.77,48.27,,,,,,,35,PT
2023-10-31,76.92,,,,,,,,,,,,,,,,,63.91,,,,,,,,,,,,,,,,,61.09,,,,,,,,,,,,,,,,,50.51,48.27,,,,,,,96.13,PT
2023-11-01,78.33,,,,,,,,,,,,,,,,,65.07,,,,,,,,,,,,,,,,,62.2,,,,,,,,,,,,,,,,,50.51,48.27,,,,,,,4.53,PT
2023-11-02,76.1,,,,,,,,,,,,,,,,,62.17,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,50.51,48.27,,,,,,,4.42,PT
2023-11-03,76.05,,,,,,,,,,,,,,,,,62.17,,,,,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,50.51,48.27,,,,,,,5.76,PT
2023-11-06,75.0,,,,,,,,,,,,,,,,,65.37,,,,,,,,,,,,,,,,,60.99,,,,,,,,,,,,,,,,,51.17,48.27,,,,,,,55.15,PT
2023-11-07,75.0,,,,,,,,,,,,,,,,,65.37,,,,,,,,,,,,,,,,,60.99,,,,,,,,,,,,,,,,,51.17,48.27,,,,,,,97.54,PT
2023-11-08,73.75,,,,,,,,,,,,,,,,,65.37,,,,,,,,,,,,,,,,,60.99,,,,,,,,,,,,,,,,,51.17,48.27,,,,,,,90.32,PT
2023-11-09,74.25,,,,,,,,,,,,,,,,,64.13,,,,,,,,,,,,,,,,,59.83,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,71.21,PT
2023-11-10,74.25,,,,,,,,,,,,,,,,,64.13,,,,,,,,,,,,,,,,,59.83,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,54.35,PT
2023-11-13,74.0,,,,,,,,,,,,,,,,,64.13,,,,,,,,,,,,,,,,,59.83,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,48.51,PT
2023-11-14,74.1,,,,,,,,,,,,,,,,,64.13,,,,,,,,,,,,,,,,,59.83,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,67.27,PT
2023-11-15,75.5,,,,,,,,,,,,,,,,,64.13,,,,,,,,,,,,,,,,,59.83,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,94.72,PT
2023-11-16,75.5,,,,,,,,,,,,,,,,,63.69,,,,,,,,,,,,,,,,,59.39,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,101.71,PT
2023-11-17,75.5,,,,,,,,,,,,,,,,,63.69,,,,,,,,,,,,,,,,,59.39,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,118,PT
2023-11-20,75.5,,,,,,,,,,,,,,,,,63.69,,,,,,,,,,,,,,,,,59.39,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,93.75,PT
2023-11-21,76.93,,,,,,,,,,,,,,,,,64.69,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,41.05,PT
2023-11-22,75.5,,,,,,,,,,,,,,,,,64.69,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,29.61,PT
2023-11-23,75.75,,,,,,,,,,,,,,,,,65.19,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,52.49,PT
2023-11-24,75.75,,,,,,,,,,,,,,,,,65.19,,,,,,,,,,,,,,,,,60.5,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,66.13,PT
2023-11-27,75.25,,,,,,,,,,,,,,,,,64.94,,,,,,,,,,,,,,,,,60.25,,,,,,,,,,,,,,,,,51.17,48.13,,,,,,,107.85,PT
2023-11-28,76.23,,,,,,,,,,,,,,,,,66.04,,,,,,,,,,,,,,,,,63.35,,,,,,,,,,,,,,,,,53.5,48.58,,,,,,,108.36,PT
2023-11-29,77.95,,,,,,,,,,,,,,,,,67.51,,,,,,,,,,,,,,,,,64.76,,,,,,,,,,,,,,,,,54.91,49.99,,,,,,,85,PT
2023-11-30,77.95,,,,,,,,,,,,,,,,,67.51,,,,,,,,,,,,,,,,,64.76,,,,,,,,,,,,,,,,,54.91,49.99,,,,,,,98.12,PT
2023-12-01,77.95,,,,,,,,,,,,,,,,,68.19,,,,,,,,,,,,,,,,,66.58,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,97.29,PT
2023-12-04,77.95,,,,,,,,,,,,,,,,,68.19,,,,,,,,,,,,,,,,,66.54,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,77.24,PT
2023-12-05,74.5,,,,,,,,,,,,,,,,,70.76,,,,,,,,,,,,,,,,,69.05,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,112.42,PT
2023-12-06,75.0,,,,,,,,,,,,,,,,,65.84,,,,,,,,,,,,,,,,,65.52,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,105.97,PT
2023-12-07,74.0,,,,,,,,,,,,,,,,,65.84,,,,,,,,,,,,,,,,,64.69,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,85.07,PT
2023-12-08,73.5,,,,,,,,,,,,,,,,,65.69,,,,,,,,,,,,,,,,,64.19,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,21.78,PT
2023-12-11,69.5,,,,,,,,,,,,,,,,,65.69,,,,,,,,,,,,,,,,,64.19,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,74.63,PT
2023-12-12,67.5,,,,,,,,,,,,,,,,,64.19,,,,,,,,,,,,,,,,,62.93,,,,,,,,,,,,,,,,,56.73,51.81,,,,,,,69.56,PT
2023-12-13,67.75,,,,,,,,,,,,,,,,,64.19,,,,,,,,,,,,,,,,,61.69,,,,,,,,,,,,,,,,,59.73,54.81,,,,,,,57.29,PT
2023-12-14,67.0,,,,,,,,,,,,,,,,,64.69,,,,,,,,,,,,,,,,,62.19,,,,,,,,,,,,,,,,,59.73,57.49,,,,,,,67.4,PT
2023-12-15,66.25,,,,,,,,,,,,,,,,,63.94,,,,,,,,,,,,,,,,,62.19,,,,,,,,,,,,,,,,,59.73,59.14,,,,,,,74.86,PT
2023-12-18,66.25,,,,,,,,,,,,,,,,,63.94,,,,,,,,,,,,,,,,,60.73,,,,,,,,,,,,,,,,,58.27,57.68,,,,,,,97.9,PT
2023-12-19,65.75,,,,,,,,,,,,,,,,,64.69,,,,,,,,,,,,,,,,,61.69,,,,,,,,,,,,,,,,,59.23,57.68,,,,,,,86.69,PT
2023-12-20,66.42,,,,,,,,,,,,,,,,,64.69,,,,,,,,,,,,,,,,,61.69,,,,,,,,,,,,,,,,,59.23,57.68,,,,,,,60.3,PT
2023-12-21,65.75,,,,,,,,,,,,,,,,,64.02,,,,,,,,,,,,,,,,,61.69,,,,,,,,,,,,,,,,,59.23,57.68,,,,,,,53.31,PT
2023-12-22,66.13,,,,,,,,,,,,,,,,,64.39,,,,,,,,,,,,,,,,,62.04,,,,,,,,,,,,,,,,,60.76,59.17,,,,,,,51.77,PT
2023-12-27,65.98,,,,,,,,,,,,,,,,,64.24,,,,,,,,,,,,,,,,,62.04,,,,,,,,,,,,,,,,,60.76,59.17,,,,,,,79.77,PT
2023-12-28,64.79,,,,,,,,,,,,,,,,,64.24,,,,,,,,,,,,,,,,,62.04,,,,,,,,,,,,,,,,,60.76,59.17,,,,,,,98.19,PT
2023-12-29,64.79,,,,,,,,,,,,,,,,,64.24,,,,,,,,,,,,,,,,,62.04,,,,,,,,,,,,,,,,,60.76,59.17,,,,,,,103.5,PT
2024-01-02,64.5,,,,,,,,,,,,,,,,,63.69,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,41.78,PT
2024-01-03,64.25,,,,,,,,,,,,,,,,,63.69,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,55.94,PT
2024-01-04,64.25,,,,,,,,,,,,,,,,,63.69,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,91.36,PT
2024-01-05,64.25,,,,,,,,,,,,,,,,,63.69,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,68.92,PT
2024-01-08,63.5,,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,106.16,PT
2024-01-09,63.75,,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,113.83,PT
2024-01-10,63.25,,,,,,,,,,,,,,,,,62.94,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,100.88,PT
2024-01-11,62.0,,,,,,,,,,,,,,,,,62.69,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,96.97,PT
2024-01-12,62.0,,,,,,,,,,,,,,,,,62.44,,,,,,,,,,,,,,,,,61.49,,,,,,,,,,,,,,,,,60.21,58.62,,,,,,,97.09,PT
2024-01-15,57.5,,,,,,,,,,,,,,,,,61.19,,,,,,,,,,,,,,,,,60.84,,,,,,,,,,,,,,,,,59.69,58.1,,,,,,,87.56,PT
2024-01-16,58.05,,,,,,,,,,,,,,,,,61.19,,,,,,,,,,,,,,,,,60.84,,,,,,,,,,,,,,,,,59.69,58.1,,,,,,,86.62,PT
2024-01-17,54.67,,,,,,,,,,,,,,,,,56.19,,,,,,,,,,,,,,,,,56.69,,,,,,,,,,,,,,,,,56.44,55.89,,,,,,,26.96,PT
2024-01-18,54.67,,,,,,,,,,,,,,,,,56.19,,,,,,,,,,,,,,,,,56.69,,,,,,,,,,,,,,,,,56.44,55.89,,,,,,,46.84,PT
2024-01-19,55.5,,,,,,,,,,,,,,,,,56.19,,,,,,,,,,,,,,,,,56.69,,,,,,,,,,,,,,,,,56.44,55.89,,,,,,,70.87,PT
2024-01-22,53.4,,,,,,,,,,,,,,,,,53.86,,,,,,,,,,,,,,,,,54.36,,,,,,,,,,,,,,,,,54.11,53.56,,,,,,,69.72,PT
2024-01-23,53.5,,,,,,,,,,,,,,,,,53.96,,,,,,,,,,,,,,,,,54.36,,,,,,,,,,,,,,,,,54.11,53.56,,,,,,,78.02,PT
2024-01-24,56.33,,,,,,,,,,,,,,,,,55.57,,,,,,,,,,,,,,,,,54.53,,,,,,,,,,,,,,,,,54.11,53.56,,,,,,,83.22,PT
2024-01-25,56.0,,,,,,,,,,,,,,,,,55.57,,,,,,,,,,,,,,,,,54.53,,,,,,,,,,,,,,,,,54.11,53.56,,,,,,,76.8,PT
2024-01-26,57.0,,,,,,,,,,,,,,,,,57.69,,,,,,,,,,,,,,,,,57.14,,,,,,,,,,,,,,,,,56.69,56.12,,,,,,,72.56,PT
2024-01-29,57.0,,,,,,,,,,,,,,,,,57.69,,,,,,,,,,,,,,,,,57.14,,,,,,,,,,,,,,,,,56.69,56.12,,,,,,,77.59,PT
2024-01-30,57.2,,,,,,,,,,,,,,,,,57.69,,,,,,,,,,,,,,,,,57.14,,,,,,,,,,,,,,,,,56.69,56.12,,,,,,,81.28,PT
2024-01-31,58.4,,,,,,,,,,,,,,,,,57.73,,,,,,,,,,,,,,,,,57.18,,,,,,,,,,,,,,,,,56.73,56.16,,,,,,,82.61,PT
2024-02-01,57.03,,,,,,,,,,,,,,,,,57.08,,,,,,,,,,,,,,,,,56.53,,,,,,,,,,,,,,,,,56.08,55.51,,,,,,,70.95,PT
2024-02-02,57.53,,,,,,,,,,,,,,,,,56.69,,,,,,,,,,,,,,,,,56.14,,,,,,,,,,,,,,,,,55.69,55.51,,,,,,,65.32,PT
2024-02-05,56.13,,,,,,,,,,,,,,,,,56.19,,,,,,,,,,,,,,,,,55.94,,,,,,,,,,,,,,,,,55.69,55.51,,,,,,,80.92,PT
2024-02-06,56.25,,,,,,,,,,,,,,,,,55.69,,,,,,,,,,,,,,,,,55.69,,,,,,,,,,,,,,,,,55.69,55.51,,,,,,,74.03,PT
2024-02-07,55.5,,,,,,,,,,,,,,,,,55.69,,,,,,,,,,,,,,,,,55.69,,,,,,,,,,,,,,,,,55.69,55.51,,,,,,,50.32,PT
2024-02-08,54.0,,,,,,,,,,,,,,,,,54.19,,,,,,,,,,,,,,,,,54.19,,,,,,,,,,,,,,,,,54.19,54.19,,,,,,,38.08,PT
2024-02-09,53.5,,,,,,,,,,,,,,,,,54.04,,,,,,,,,,,,,,,,,54.04,,,,,,,,,,,,,,,,,54.04,54.04,,,,,,,40.18,PT
2024-02-12,52.0,,,,,,,,,,,,,,,,,52.62,,,,,,,,,,,,,,,,,52.54,,,,,,,,,,,,,,,,,52.54,52.54,,,,,,,45.85,PT
2024-02-13,51.25,,,,,,,,,,,,,,,,,53.03,,,,,,,,,,,,,,,,,52.95,,,,,,,,,,,,,,,,,52.95,53.05,,,,,,,61.91,PT
2024-02-14,51.33,,,,,,,,,,,,,,,,,52.54,,,,,,,,,,,,,,,,,52.76,,,,,,,,,,,,,,,,,52.76,52.86,,,,,,,58.7,PT
2024-02-15,51.5,,,,,,,,,,,,,,,,,52.32,,,,,,,,,,,,,,,,,52.76,,,,,,,,,,,,,,,,,52.76,52.86,,,,,,,51.11,PT
2024-02-16,51.5,,,,,,,,,,,,,,,,,52.32,,,,,,,,,,,,,,,,,52.76,,,,,,,,,,,,,,,,,52.76,52.86,,,,,,,54.24,PT
2024-02-19,50.5,,,,,,,,,,,,,,,,,50.69,,,,,,,,,,,,,,,,,53.02,,,,,,,,,,,,,,,,,53.02,53.12,,,,,,,45.55,PT
2024-02-20,50.5,,,,,,,,,,,,,,,,,50.69,,,,,,,,,,,,,,,,,53.02,,,,,,,,,,,,,,,,,53.02,53.12,,,,,,,52.61,PT
2024-02-21,49.63,,,,,,,,,,,,,,,,,49.94,,,,,,,,,,,,,,,,,52.98,,,,,,,,,,,,,,,,,52.98,53.09,,,,,,,44.93,PT
2024-02-22,48.95,,,,,,,,,,,,,,,,,49.26,,,,,,,,,,,,,,,,,52.3,,,,,,,,,,,,,,,,,52.3,52.41,,,,,,,10.71,PT
2024-02-23,47.88,,,,,,,,,,,,,,,,,48.19,,,,,,,,,,,,,,,,,51.23,,,,,,,,,,,,,,,,,51.23,51.34,,,,,,,6.72,PT
2024-02-26,47.75,,,,,,,,,,,,,,,,,48.06,,,,,,,,,,,,,,,,,51.1,,,,,,,,,,,,,,,,,51.1,51.21,,,,,,,3.82,PT
2024-02-27,49.5,,,,,,,,,,,,,,,,,49.81,,,,,,,,,,,,,,,,,50.6,,,,,,,,,,,,,,,,,50.6,50.71,,,,,,,3.66,PT
2024-02-28,51.3,,,,,,,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,51.0,51.11,,,,,,,9.35,PT
2024-02-29,52.0,,,,,,,,,,,,,,,,,51.54,,,,,,,,,,,,,,,,,51.54,,,,,,,,,,,,,,,,,51.54,51.54,,,,,,,4.8,PT
2024-03-01,51.5,,,,,,,,,,,,,,,,,51.54,,,,,,,,,,,,,,,,,51.54,,,,,,,,,,,,,,,,,51.54,51.54,,,,,,,2.14,PT
2024-03-04,51.5,,,,,,,,,,,,,,,,,51.54,,,,,,,,,,,,,,,,,51.54,,,,,,,,,,,,,,,,,51.54,51.54,,,,,,,6.45,PT
2024-03-05,52.5,,,,,,,,,,,,,,,,,52.69,,,,,,,,,,,,,,,,,51.54,,,,,,,,,,,,,,,,,51.54,51.54,,,,,,,32.83,PT
2024-03-06,52.25,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,39.13,PT
2024-03-07,52.1,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,8.52,PT
2024-03-08,52.05,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,1.59,PT
2024-03-11,51.3,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,14.63,PT
2024-03-12,50.88,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,36.25,PT
2024-03-13,50.0,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,36.34,PT
2024-03-14,49.88,,,,,,,,,,,,,,,,,50.44,,,,,,,,,,,,,,,,,50.69,,,,,,,,,,,,,,,,,50.69,50.69,,,,,,,32.81,PT
2024-03-15,51.38,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,37.73,PT
2024-03-18,52.4,,,,,,,,,,,,,,,,,52.44,,,,,,,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,58.98,PT
2024-03-19,51.5,,,,,,,,,,,,,,,,,51.69,,,,,,,,,,,,,,,,,51.19,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,64.32,PT
2024-03-20,52.5,,,,,,,,,,,,,,,,,52.69,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,56.94,PT
2024-03-21,52.0,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,35.9,PT
2024-03-22,52.75,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,21.89,PT
2024-03-25,53.1,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,21.49,PT
2024-03-26,52.38,,,,,,,,,,,,,,,,,52.47,,,,,,,,,,,,,,,,,52.47,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,2.36,PT
2024-03-27,52.38,,,,,,,,,,,,,,,,,52.47,,,,,,,,,,,,,,,,,52.47,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,0.76,PT
2024-03-28,52.38,,,,,,,,,,,,,,,,,52.49,,,,,,,,,,,,,,,,,52.49,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,0.66,PT
2024-04-02,52.38,,,,,,,,,,,,,,,,,52.49,,,,,,,,,,,,,,,,,52.49,,,,,,,,,,,,,,,,,52.19,52.19,,,,,,,6.54,PT
2024-04-03,51.25,,,,,,,,,,,,,,,,,51.94,,,,,,,,,,,,,,,,,52.09,,,,,,,,,,,,,,,,,51.79,51.79,,,,,,,8.91,PT
2024-04-04,51.5,,,,,,,,,,,,,,,,,51.82,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,3.96,PT
2024-04-05,51.75,,,,,,,,,,,,,,,,,51.82,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,0.11,PT
2024-04-08,52.0,,,,,,,,,,,,,,,,,52.08,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,0.41,PT
2024-04-09,52.5,,,,,,,,,,,,,,,,,52.08,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,1.29,PT
2024-04-10,52.13,,,,,,,,,,,,,,,,,52.08,,,,,,,,,,,,,,,,,51.44,,,,,,,,,,,,,,,,,51.19,51.19,,,,,,,4.32,PT
2024-04-11,53.5,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.33,,,,,,,,,,,,,,,,,53.07,53.07,,,,,,,12.02,PT
2024-04-12,56.0,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.33,,,,,,,,,,,,,,,,,53.07,53.07,,,,,,,14.98,PT
2024-04-15,55.5,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.33,,,,,,,,,,,,,,,,,53.07,53.07,,,,,,,3.35,PT
2024-04-16,56.25,,,,,,,,,,,,,,,,,54.14,,,,,,,,,,,,,,,,,53.69,,,,,,,,,,,,,,,,,53.44,53.44,,,,,,,1.37,PT
2024-04-17,56.0,,,,,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,53.69,,,,,,,,,,,,,,,,,53.44,53.44,,,,,,,2.67,PT
2024-04-18,55.38,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.44,53.44,,,,,,,3.88,PT
2024-04-19,55.25,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,53.19,,,,,,,14.59,PT
2024-04-22,54.25,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,53.19,,,,,,,1.9,PT
2024-04-23,54.5,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,53.19,,,,,,,5.84,PT
2024-04-24,54.5,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.94,52.94,,,,,,,18.57,PT
2024-04-25,54.75,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.94,52.94,,,,,,,38.6,PT
2024-04-26,55.0,,,,,,,,,,,,,,,,,53.04,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.94,52.94,,,,,,,57.49,PT
2024-04-29,54.0,,,,,,,,,,,,,,,,,53.49,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.94,52.94,,,,,,,58.27,PT
2024-04-30,54.29,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.22,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,53.44,PT
2024-05-02,55.25,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.22,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,15.6,PT
2024-05-03,54.75,,,,,,,,,,,,,,,,,53.44,,,,,,,,,,,,,,,,,53.22,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,26.11,PT
2024-05-06,55.0,,,,,,,,,,,,,,,,,53.69,,,,,,,,,,,,,,,,,53.47,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,47.81,PT
2024-05-07,55.25,,,,,,,,,,,,,,,,,53.29,,,,,,,,,,,,,,,,,53.29,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,43.26,PT
2024-05-08,54.5,,,,,,,,,,,,,,,,,53.29,,,,,,,,,,,,,,,,,53.14,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,21.67,PT
2024-05-09,55.0,,,,,,,,,,,,,,,,,53.69,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,35.74,PT
2024-05-10,54.5,,,,,,,,,,,,,,,,,54.69,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,29.27,PT
2024-05-13,54.25,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,53.22,53.22,,,,,,,23.36,PT
2024-05-14,54.25,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.97,52.97,,,,,,,8.15,PT
2024-05-15,54.35,,,,,,,,,,,,,,,,,53.04,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.97,52.97,,,,,,,14.25,PT
2024-05-16,54.85,,,,,,,,,,,,,,,,,53.19,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.97,52.97,,,,,,,32.55,PT
2024-05-17,55.4,,,,,,,,,,,,,,,,,53.14,,,,,,,,,,,,,,,,,52.94,,,,,,,,,,,,,,,,,52.97,52.97,,,,,,,53.42,PT
2024-05-20,56.1,,,,,,,,,,,,,,,,,53.84,,,,,,,,,,,,,,,,,53.42,,,,,,,,,,,,,,,,,53.45,53.17,,,,,,,33.34,PT
2024-05-21,56.1,,,,,,,,,,,,,,,,,53.89,,,,,,,,,,,,,,,,,53.91,,,,,,,,,,,,,,,,,53.94,53.66,,,,,,,46.09,PT
2024-05-22,56.7,,,,,,,,,,,,,,,,,53.99,,,,,,,,,,,,,,,,,54.01,,,,,,,,,,,,,,,,,54.04,53.76,,,,,,,44.76,PT
2024-05-23,58.5,,,,,,,,,,,,,,,,,54.19,,,,,,,,,,,,,,,,,54.01,,,,,,,,,,,,,,,,,54.04,53.97,,,,,,,60.45,PT
2024-05-24,57.25,,,,,,,,,,,,,,,,,54.28,,,,,,,,,,,,,,,,,54.1,,,,,,,,,,,,,,,,,54.13,54.06,,,,,,,73.11,PT
2024-05-27,57.36,,,,,,,,,,,,,,,,,54.38,,,,,,,,,,,,,,,,,54.2,,,,,,,,,,,,,,,,,54.23,54.16,,,,,,,30.84,PT
