TRADE_DATE,Cal-24,Q1-2024,Q2-2024,Q3-2024,Q4-2024,Cal-25,Q1-2025,Enero 2025,Febrero 2025,Marzo 2025,Q2-2025,Abril 2025,Mayo 2025,Junio 2025,Q3-2025,Julio 2025,Agosto 2025,Septiembre 2025,Q4-2025,Octubre 2025,Noviembre 2025,Diciembre 2025,Cal-26,Q1-26,Ene-26,Feb-26,Mar-26,Q2-26,Apr-26,May-26,Jun-26,Q3-26,Jul-26,Aug-26,Sep-26,Q4-26,Oct-26,Nov-26,Dic-26,Cal-27,Q1-27,Ene-27,Feb-27,Mar-27,Q2-27,Apr-27,May-27,Jun-27,Q3-27,Jul-27,Aug-27,Sep-27,Q4-27,Oct-27,Nov-27,Dic-27,Cal-28,Q1-28,Ene-28,Feb-28,Mar-28,Q2-28,Apr-28,May-28,Jun-28,Q3-28,Jul-28,Aug-28,Sep-28,Q4-28,Oct-28,Nov-28,Dic-28,Cal-29,Cal-30,Cal-31,Cal-32,Cal-33,Cal-34,Cal-35,Cal-36,PPA 26/30,PPA 27/31,Spot,ZONE
2025-10-15,,,,,,,,,,,,,,,,,,,,,74.65,72.0,60.78,63.29,,,,40.0,28.16,,,66.67,,,,72.99,,,,58.5,64.06,,,,35.37,,,,64.19,,,,,,,,59.0,,,,,,,,,,,,,,,,,58.8,58.5,58.5,,,,,,59.12,58.66,109.4,ES
2025-10-16,,,,,,,,,,,,,,,,,,,,,75.2,72.85,61.35,64.0,,,,40.38,28.54,,,67.27,,,,73.58,,,,58.85,64.41,,,,35.72,,,,64.54,,,,,,,,59.0,,,,,,,,,,,,,,,,,58.8,58.5,58.5,,,,,,59.3,58.73,109.88,ES
2025-10-17,,,,,,,,,,,,,,,,,,,,,76.15,73.0,61.47,64.4,,,,40.75,28.91,,,67.25,,,,73.3,,,,58.7,64.26,,,,35.57,,,,64.39,,,,,,,,58.85,,,,,,,,,,,,,,,,,58.65,58.35,58.35,,,,,,59.2,58.58,107.49,ES
2025-10-20,,,,,,,,,,,,,,,,,,,,,73.9,71.9,61.25,63.6,,,,40.5,28.66,,,67.0,,,,73.72,,,,58.9,64.46,,,,35.77,,,,64.59,,,,,,,,58.85,,,,,,,,,,,,,,,,,58.65,58.35,58.35,,,,,,59.2,58.62,41.0,ES
2025-10-21,,,,,,,,,,,,,,,,,,,,,73.0,72.0,61.5,64.25,,,,40.83,28.99,,,67.13,,,,73.62,,,,58.6,64.16,,,,35.47,,,,64.29,,,,,,,,59.2,,,,,,,,,,,,,,,,,58.65,58.35,58.35,,,,,,59.26,58.63,38.36,ES
2025-10-22,,,,,,,,,,,,,,,,,,,,,71.35,71.75,61.7,64.46,,,,41.15,29.31,,,67.3,,,,73.72,,,,58.5,64.06,,,,35.37,,,,64.19,,,,,,,,59.0,,,,,,,,,,,,,,,,,58.65,58.35,58.35,,,,,,59.24,58.57,27.51,ES
2025-10-23,,,,,,,,,,,,,,,,,,,,,69.0,71.3,61.9,65.25,,,,41.4,29.56,,,67.1,,,,73.7,,,,58.75,64.31,,,,35.62,,,,64.44,,,,,,,,59.0,,,,,,,,,,,,,,,,,58.65,58.35,58.35,,,,,,59.33,58.62,23.59,ES
2025-10-24,,,,,,,,,,,,,,,,,,,,,65.9,69.2,61.5,64.8,,,,40.7,28.86,,,67.1,,,,73.24,,,,58.4,63.96,,,,35.27,,,,64.09,,,,,,,,58.75,,,,,,,,,,,,,,,,,58.65,58.35,58.35,,,,,,59.13,58.5,91.83,ES
2025-10-27,,,,,,,,,,,,,,,,,,,,,66.8,68.79,61.25,63.9,,,,40.25,28.41,,,67.4,,,,73.28,,,,58.45,64.01,,,,35.32,,,,64.14,,,,,,,,58.6,,,,,,,,,,,,,,,,,58.5,58.2,58.2,,,,,,59.0,58.39,89.73,ES
2025-10-28,,,,,,,,,,,,,,,,,,,,,72.2,70.25,61.43,64.5,,,,40.45,28.61,,,67.2,,,,73.4,,,,58.25,63.81,,,,35.12,,,,63.94,,,,,,,,58.4,,,,,,,,,,,,,,,,,58.3,58.0,58.0,,,,,,58.88,58.19,101.52,ES
2025-10-29,,,,,,,,,,,,,,,,,,,,,75.4,71.0,62.2,65.25,,,,40.75,28.91,,,68.21,,,,74.42,,,,58.65,64.21,,,,35.52,,,,64.34,,,,,,,,58.8,,,,,,,,,,,,,,,,,58.3,58.0,58.0,,,,,,59.19,58.35,104.49,ES
2025-10-30,,,,,,,,,,,,,,,,,,,,,74.5,70.35,61.55,64.6,,,,40.0,28.16,,,67.53,,,,73.9,,,,58.55,64.11,,,,35.42,,,,64.24,,,,,,,,58.6,,,,,,,,,,,,,,,,,58.3,58.0,58.0,,,,,,59.0,58.29,89.26,ES
2025-10-31,,,,,,,,,,,,,,,,,,,,,74.5,69.5,61.1,64.2,,,,39.9,28.06,,,66.82,,,,73.31,,,,58.35,63.91,,,,35.22,,,,64.04,,,,,,,,58.35,,,,,,,,,,,,,,,,,58.3,58.0,58.0,,,,,,58.82,58.2,55.79,ES
